# {"t_start": 1745880912.9088664, "env_id": "Office-single-v0"} 
r,l,t
1.0,25,0.776324
0.0,6,0.776437
1.0,27,0.776807
1.0,25,0.777167
0.0,22,0.777468
1.0,25,0.7778
0.0,8,0.77793
1.0,25,0.778285
0.0,176,0.780439
1.0,23,0.780759
1.0,23,0.781087
1.0,31,0.781497
1.0,26,0.78184
1.0,26,0.782196
1.0,23,0.78252
0.0,11,0.782719
1.0,25,0.783081
1.0,23,0.783405
1.0,23,0.783736
1.0,25,0.784124
1.0,29,0.784513
1.0,25,0.784853
1.0,27,0.785237
0.0,16,0.785462
1.0,28,0.78583
0.0,6,0.785929
1.0,25,0.786301
0.0,6,0.786411
1.0,25,0.786755
1.0,25,0.787113
1.0,27,0.787473
1.0,23,0.787791
1.0,23,0.788122
1.0,27,0.788485
1.0,28,0.788856
1.0,29,0.78925
1.0,23,0.78957
1.0,23,0.789885
1.0,23,0.790215
1.0,26,0.790575
1.0,26,0.791034
0.0,18,0.791303
1.0,23,0.791615
1.0,30,0.792019
1.0,24,0.792344
1.0,27,0.792702
1.0,24,0.79304
1.0,32,0.79348
1.0,25,0.793845
1.0,27,0.794339
1.0,24,0.794672
1.0,23,0.795003
0.0,21,0.795296
1.0,24,0.795625
1.0,28,0.796023
1.0,53,0.796701
0.0,12,0.796885
1.0,25,0.79724
1.0,23,0.797562
1.0,23,0.797874
1.0,25,0.79822
1.0,31,0.79863
1.0,27,0.799
1.0,28,0.799382
1.0,120,0.800867
1.0,28,0.801277
1.0,23,0.801604
1.0,24,0.802002
1.0,23,0.802396
1.0,28,0.802872
1.0,28,0.803298
1.0,28,0.803678
0.0,4,0.803751
1.0,29,0.804184
0.0,22,0.804494
1.0,25,0.804832
1.0,26,0.805204
1.0,27,0.805569
1.0,31,0.806
1.0,53,0.806763
1.0,28,0.807171
0.0,18,0.807428
1.0,25,0.807784
1.0,24,0.808134
1.0,23,0.808454
1.0,25,0.808808
1.0,26,0.809196
0.0,16,0.809425
0.0,17,0.809667
1.0,23,0.80999
1.0,24,0.810339
1.0,28,0.810713
1.0,27,0.811101
1.0,24,0.811475
0.0,12,0.811668
1.0,29,0.812078
0.0,26,0.812439
0.0,72,0.81338
1.0,29,0.813776
1.0,30,0.814299
1.0,24,0.814643
1.0,26,0.815021
1.0,25,0.815372
1.0,26,0.815742
1.0,27,0.816135
0.0,12,0.816315
1.0,25,0.816665
1.0,31,0.817175
1.0,25,0.817534
1.0,29,0.817931
1.0,28,0.818342
1.0,29,0.818744
1.0,25,0.819112
1.0,29,0.819534
1.0,27,0.819945
1.0,25,0.820315
0.0,16,0.820551
0.0,14,0.820781
1.0,27,0.821163
1.0,24,0.821498
1.0,23,0.821825
1.0,23,0.822165
1.0,24,0.822498
0.0,24,0.822822
0.0,21,0.82312
1.0,24,0.82345
1.0,23,0.823774
0.0,10,0.82392
1.0,29,0.824353
1.0,27,0.824734
1.0,25,0.825083
1.0,23,0.825421
1.0,23,0.825748
1.0,24,0.826085
0.0,2,0.826134
1.0,25,0.826477
1.0,24,0.826814
1.0,23,0.827139
1.0,23,0.827459
1.0,25,0.827807
1.0,25,0.828166
1.0,26,0.828524
1.0,28,0.828929
1.0,27,0.829297
0.0,20,0.829576
1.0,25,0.829918
1.0,27,0.830296
1.0,23,0.830613
1.0,29,0.831014
1.0,23,0.831334
1.0,24,0.831661
0.0,8,0.831792
1.0,23,0.832122
1.0,27,0.832488
1.0,31,0.832901
1.0,25,0.833256
1.0,25,0.833604
1.0,27,0.833982
0.0,8,0.834137
1.0,26,0.834528
0.0,6,0.834628
1.0,25,0.834985
1.0,25,0.835328
1.0,24,0.835657
1.0,37,0.836154
0.0,19,0.836421
1.0,24,0.836746
1.0,25,0.8371
1.0,25,0.83744
0.0,4,0.837513
1.0,28,0.837882
1.0,23,0.838209
1.0,37,0.838689
1.0,25,0.839054
0.0,8,0.839178
1.0,27,0.83954
0.0,19,0.839803
1.0,23,0.840134
1.0,23,0.840451
1.0,29,0.840829
1.0,25,0.841218
1.0,23,0.841539
1.0,29,0.841929
1.0,33,0.842364
1.0,27,0.842724
1.0,104,0.844036
1.0,23,0.844464
1.0,25,0.844812
1.0,24,0.845154
1.0,23,0.845473
1.0,27,0.845848
1.0,25,0.846202
0.0,21,0.846488
1.0,46,0.847094
0.0,14,0.8473
0.0,16,0.847542
1.0,24,0.84787
1.0,27,0.84825
1.0,27,0.848628
1.0,28,0.849018
1.0,24,0.849355
1.0,25,0.849695
1.0,23,0.850023
1.0,23,0.850338
1.0,25,0.850679
1.0,25,0.851035
1.0,28,0.851414
1.0,25,0.851755
0.0,4,0.851828
1.0,23,0.85217
1.0,25,0.85253
1.0,26,0.852897
1.0,27,0.853266
1.0,24,0.853593
1.0,24,0.853919
1.0,25,0.854302
1.0,27,0.854667
0.0,19,0.854945
1.0,26,0.855313
1.0,33,0.855752
1.0,26,0.856121
1.0,25,0.856478
0.0,23,0.856792
1.0,25,0.857152
0.0,14,0.857365
0.0,8,0.857493
1.0,33,0.857925
1.0,29,0.858337
1.0,23,0.858658
1.0,29,0.859052
1.0,29,0.859436
0.0,6,0.859534
1.0,27,0.859891
1.0,25,0.860241
1.0,32,0.860662
1.0,31,0.861085
1.0,23,0.861404
1.0,28,0.861772
1.0,23,0.862096
1.0,23,0.862408
1.0,23,0.862723
1.0,23,0.863046
0.0,8,0.863179
1.0,31,0.863601
1.0,25,0.863955
1.0,25,0.86434
1.0,27,0.864762
1.0,25,0.865116
0.0,18,0.865367
1.0,27,0.865725
0.0,25,0.86606
0.0,21,0.866343
1.0,25,0.866678
